,player_id,player_name,hand,dob,ioc,height,total_matches,wins_Hard,losses_Hard,Hard(%),wins_Grass,losses_Grass,Grass(%),wins_Clay,losses_Clay,Clay(%),wins_Carpet,losses_Carpet,Carpet(%),Wins_Career,Losses_Career,Matches_Career,Wins(%)_Career,Finals_Career,Titles_Career,Wins_LastYear,Losses_LastYear,Matches_LastYear,Wins(%)_LastYear,Finals_LastYear,Titles_LastYear,Wins_LastSemester,Losses_LastSemester,Matches_LastSemester,Wins(%)_LastSemester,Finals_LastSemester,Titles_LastSemester,Wins_LastTwoWeeks,Losses_LastTwoWeeks,Matches_LastTwoWeeks,Wins(%)_LastTwoWeeks,Finals_LastTwoWeeks,Titles_LastTwoWeeks,current_elo,last_tourney_date,matches_played,peak_elo,peak_elo_date
34,200247,Alexandar Lazarov,R,19971106,BUL,185.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,3,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1379.980558336111,20210927,3,1500.0,N/A
35,105586,Alexandar Lazov,U,19900709,BUL,183.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1449.9805371224745,20160201,1,1500.0,N/A
36,122330,Alexander Bublik,R,19970617,KAZ,196.0,151.0,53.0,51.0,50.96,11.0,8.0,57.89,11.0,17.0,39.29,0.0,0.0,0.0,75,76,151,49.67,5,1,28.0,29.0,57.0,49.12,1.0,1.0,11.0,12.0,23.0,47.83,1.0,1.0,1.0,3.0,4.0,25.0,0.0,0.0,1705.7653976706592,20220523,151,1809.071243916811,20210503
37,126612,Alexander Cozbinov,R,19950428,MDA,185.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.2451181643069,20200106,3,1500.0,N/A
38,200574,Alexander Donski,R,19980801,CAN,185.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1458.7062770724158,20180205,1,1500.0,N/A
39,126623,Alexander Erler,U,19971027,AUT,185.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,1,1,2,50.0,0,0,1.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1562.1501238122876,20210726,2,1613.3247254203493,20210726
40,104628,Alexander Kudryavtsev,R,19851026,RUS,183.0,11.0,3.0,6.0,33.33,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,11,27.27,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421.3937825173343,20160627,11,1621.2470436091626,20140825
41,103580,Alexander Peya,R,19800627,AUT,183.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.000443676539,20110425,2,1500.0,N/A
42,104967,Alexander Sadecky,L,19870706,SUI,193.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,33.33,0.0,0.0,0.0,1,2,3,33.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1436.3409470409044,20110725,3,1565.6631951100942,20100725
43,105512,Alexander Sarkissian,R,19900403,USA,185.0,6.0,2.0,4.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,6,33.33,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0089250020094,20210719,6,1577.522965155174,20160111
44,104692,Alexander Slabinsky,R,19860306,GBR,185.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1464.6578177227104,20110612,1,1500.0,N/A
45,105528,Alexander Ward,U,19900430,GBR,185.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,4,4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1364.4003674583385,20170703,4,1500.0,N/A
46,100644,Alexander Zverev,R,19970420,GER,198.0,462.0,188.0,88.0,68.12,27.0,16.0,62.79,103.0,40.0,72.03,0.0,0.0,0.0,318,144,462,68.83,30,19,71.0,17.0,88.0,80.68,7.0,5.0,26.0,9.0,35.0,74.29,2.0,0.0,8.0,1.0,9.0,88.89,0.0,0.0,2079.812614139435,20220523,462,2108.3721155796393,20211115
47,105238,Alexandr Dolgopolov,R,19881107,UKR,180.0,389.0,123.0,111.0,52.56,22.0,17.0,56.41,61.0,55.0,52.59,0.0,0.0,0.0,206,183,389,52.96,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1736.1429028315388,20180514,389,1823.777853961736,20140413
48,124186,Alexandre Muller,R,19970201,FRA,185.0,6.0,1.0,3.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,5,6,16.67,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1451.310961103402,20210920,6,1500.0,N/A
