,player_id,player_name,hand,dob,ioc,height,total_matches,wins_Hard,losses_Hard,Hard(%),wins_Grass,losses_Grass,Grass(%),wins_Clay,losses_Clay,Clay(%),wins_Carpet,losses_Carpet,Carpet(%),Wins_Career,Losses_Career,Matches_Career,Wins(%)_Career,Finals_Career,Titles_Career,Wins_LastYear,Losses_LastYear,Matches_LastYear,Wins(%)_LastYear,Finals_LastYear,Titles_LastYear,Wins_LastSemester,Losses_LastSemester,Matches_LastSemester,Wins(%)_LastSemester,Finals_LastSemester,Titles_LastSemester,Wins_LastTwoWeeks,Losses_LastTwoWeeks,Matches_LastTwoWeeks,Wins(%)_LastTwoWeeks,Finals_LastTwoWeeks,Titles_LastTwoWeeks,current_elo,last_tourney_date,matches_played,peak_elo,peak_elo_date
235,210705,Irina Maria Bara,R,19950318.0,ROU,173.0,37.0,2.0,8.0,20.0,0.0,0.0,0.0,9.0,18.0,33.33,0.0,0.0,0.0,11,26,37,29.73,0,0,6.0,11.0,17.0,35.29,0.0,0.0,2.0,4.0,6.0,33.33,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1449.766306871061,20220523,37,1500.0,N/A
236,202688,Isabella Shinikova,R,19911025.0,BUL,184.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,5.0,28.57,0.0,0.0,0.0,2,9,11,18.18,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1379.084527083359,20210712,11,1500.0,N/A
237,206390,Isabelle Wallace,L,19960907.0,AUS,173.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1447.4019262598415,20180528,1,1500.0,N/A
238,211736,Ivana Jorovic,R,19970503.0,SRB,174.0,33.0,4.0,11.0,26.67,2.0,2.0,50.0,5.0,9.0,35.71,0.0,0.0,0.0,11,22,33,33.33,0,0,1.0,6.0,7.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1393.2522263031622,20211025,33,1558.984040443464,20160530
239,202614,Jacqueline Cako,R,19910830.0,USA,178.0,3.0,1.0,2.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3,33.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1449.1777345005553,20180723,3,1559.5571229347504,20171009
240,213674,Jade Lewis,R,19981218.0,NZL,170.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1409.9254499452813,20180101,2,1500.0,N/A
241,215096,Jaimee Fourlis,R,19990917.0,AUS,168.0,11.0,2.0,4.0,33.33,0.0,0.0,0.0,1.0,4.0,20.0,0.0,0.0,0.0,3,8,11,27.27,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1374.7535264143887,20220418,11,1503.1796015401992,20180108
242,211222,Jamie Loeb,R,19950308.0,USA,168.0,10.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,10,10,0.0,0,0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.0752332953334,20210830,10,1500.0,N/A
243,202450,Jana Cepelova,R,19930529.0,SVK,168.0,61.0,10.0,27.0,27.03,3.0,4.0,42.86,6.0,11.0,35.29,0.0,0.0,0.0,19,42,61,31.15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414.3206885467146,20191014,61,1597.3179945376717,20160919
244,213544,Jana Fett,R,19961102.0,CRO,168.0,38.0,11.0,16.0,40.74,1.0,3.0,25.0,3.0,4.0,42.86,0.0,0.0,0.0,15,23,38,39.47,0,0,1.0,3.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.1272660675277,20211025,38,1745.1258456559074,20170911
245,211713,Jaqueline Cristian,R,19980605.0,ROU,180.0,36.0,14.0,12.0,53.85,0.0,0.0,0.0,5.0,5.0,50.0,0.0,0.0,0.0,19,17,36,52.78,0,0,15.0,12.0,27.0,55.56,0.0,0.0,4.0,4.0,8.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1693.5869645819419,20220221,36,1721.4527199939407,20211108
246,201457,Jarmila Gajdosova,R,19870426.0,AUS,174.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373.2918871485824,20160118,2,1500.0,N/A
247,211148,Jasmine Paolini,R,19960104.0,ITA,160.0,93.0,24.0,29.0,45.28,0.0,1.0,0.0,15.0,24.0,38.46,0.0,0.0,0.0,39,54,93,41.94,1,1,22.0,24.0,46.0,47.83,1.0,1.0,7.0,11.0,18.0,38.89,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1613.3154989008276,20220523,93,1714.0303829964776,20220103
248,201347,Jelena Jankovic,R,19850228.0,SRB,177.0,66.0,21.0,23.0,47.73,5.0,6.0,45.45,2.0,9.0,18.18,0.0,0.0,0.0,28,38,66,42.42,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1457.2707338947414,20170828,66,1668.2506959953112,20160926
249,211533,Jelena Ostapenko,R,19970608.0,LAT,177.0,280.0,98.0,82.0,54.44,28.0,12.0,70.0,32.0,28.0,53.33,0.0,0.0,0.0,158,122,280,56.43,9,5,36.0,19.0,55.0,65.45,3.0,2.0,15.0,9.0,24.0,62.5,1.0,1.0,1.0,2.0,3.0,33.33,0.0,0.0,1840.6945008525406,20220523,280,1945.964138553549,20220221
250,206108,Jennifer Brady,R,19950412.0,USA,178.0,132.0,52.0,44.0,54.17,6.0,6.0,50.0,9.0,15.0,37.5,0.0,0.0,0.0,67,65,132,50.76,2,1,4.0,1.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1838.9547811988334,20210816,132,1889.4515006798206,20210208
251,206335,Jesika Maleckova,R,19940816.0,CZE,173.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1456.2754563946032,20160404,1,1500.0,N/A
